text_number,language,url,timestamp,source,question_score
7810,en,https://apple.stackexchange.com/questions/26731,2023/3/29,stackexchange,1
7811,en,https://apple.stackexchange.com/questions/26733,2023/3/29,stackexchange,2
7812,en,https://apple.stackexchange.com/questions/26737,2023/3/29,stackexchange,3
7813,en,https://apple.stackexchange.com/questions/26738,2023/3/29,stackexchange,12
7814,en,https://apple.stackexchange.com/questions/26739,2023/3/29,stackexchange,3
7815,en,https://apple.stackexchange.com/questions/26741,2023/3/29,stackexchange,1
7816,en,https://apple.stackexchange.com/questions/26745,2023/3/29,stackexchange,1
7817,en,https://apple.stackexchange.com/questions/26749,2023/3/29,stackexchange,6
7818,en,https://apple.stackexchange.com/questions/26763,2023/3/29,stackexchange,0
7819,en,https://apple.stackexchange.com/questions/26764,2023/3/29,stackexchange,2
7820,en,https://apple.stackexchange.com/questions/26766,2023/3/29,stackexchange,3
7821,en,https://apple.stackexchange.com/questions/26769,2023/3/29,stackexchange,1
7822,en,https://apple.stackexchange.com/questions/26771,2023/3/29,stackexchange,12
7823,en,https://apple.stackexchange.com/questions/26774,2023/3/29,stackexchange,6
7824,en,https://apple.stackexchange.com/questions/26775,2023/3/29,stackexchange,15
7825,en,https://apple.stackexchange.com/questions/26776,2023/3/29,stackexchange,30
7826,en,https://apple.stackexchange.com/questions/26783,2023/3/29,stackexchange,0
7827,en,https://apple.stackexchange.com/questions/26784,2023/3/29,stackexchange,-1
7828,en,https://apple.stackexchange.com/questions/26789,2023/3/29,stackexchange,9
7829,en,https://apple.stackexchange.com/questions/26800,2023/3/29,stackexchange,2
7830,en,https://apple.stackexchange.com/questions/26801,2023/3/29,stackexchange,3
7831,en,https://apple.stackexchange.com/questions/26804,2023/3/29,stackexchange,3
7832,en,https://apple.stackexchange.com/questions/26808,2023/3/29,stackexchange,10
7833,en,https://apple.stackexchange.com/questions/26811,2023/3/29,stackexchange,1
7834,en,https://apple.stackexchange.com/questions/26819,2023/3/29,stackexchange,112
7835,en,https://apple.stackexchange.com/questions/26827,2023/3/29,stackexchange,3
7836,en,https://apple.stackexchange.com/questions/26828,2023/3/29,stackexchange,1
7837,en,https://apple.stackexchange.com/questions/26833,2023/3/29,stackexchange,1
7838,en,https://apple.stackexchange.com/questions/26834,2023/3/29,stackexchange,43
7839,en,https://apple.stackexchange.com/questions/26837,2023/3/29,stackexchange,1
7840,en,https://apple.stackexchange.com/questions/26839,2023/3/29,stackexchange,40
7841,en,https://apple.stackexchange.com/questions/26841,2023/3/29,stackexchange,1
7842,en,https://apple.stackexchange.com/questions/26842,2023/3/29,stackexchange,2
7843,en,https://apple.stackexchange.com/questions/26843,2023/3/29,stackexchange,2
7844,en,https://apple.stackexchange.com/questions/26844,2023/3/29,stackexchange,1
7845,en,https://apple.stackexchange.com/questions/26846,2023/3/29,stackexchange,8
7846,en,https://apple.stackexchange.com/questions/26851,2023/3/29,stackexchange,6
7847,en,https://apple.stackexchange.com/questions/26854,2023/3/29,stackexchange,4
7848,en,https://apple.stackexchange.com/questions/26857,2023/3/29,stackexchange,4
7849,en,https://apple.stackexchange.com/questions/26859,2023/3/29,stackexchange,3
7850,en,https://apple.stackexchange.com/questions/26868,2023/3/29,stackexchange,7
7851,en,https://apple.stackexchange.com/questions/26876,2023/3/29,stackexchange,1
7852,en,https://apple.stackexchange.com/questions/26877,2023/3/29,stackexchange,0
7853,en,https://apple.stackexchange.com/questions/26879,2023/3/29,stackexchange,1
7854,en,https://apple.stackexchange.com/questions/26881,2023/3/29,stackexchange,1
7855,en,https://apple.stackexchange.com/questions/26886,2023/3/29,stackexchange,8
7856,en,https://apple.stackexchange.com/questions/26888,2023/3/29,stackexchange,7
7857,en,https://apple.stackexchange.com/questions/26889,2023/3/29,stackexchange,8
7858,en,https://apple.stackexchange.com/questions/26899,2023/3/29,stackexchange,4
7859,en,https://apple.stackexchange.com/questions/26900,2023/3/29,stackexchange,2
7860,en,https://apple.stackexchange.com/questions/26904,2023/3/29,stackexchange,1
7861,en,https://apple.stackexchange.com/questions/26906,2023/3/29,stackexchange,13
7862,en,https://apple.stackexchange.com/questions/26907,2023/3/29,stackexchange,5
7863,en,https://apple.stackexchange.com/questions/26909,2023/3/29,stackexchange,1
7864,en,https://apple.stackexchange.com/questions/26914,2023/3/29,stackexchange,24
7865,en,https://apple.stackexchange.com/questions/26917,2023/3/29,stackexchange,17
7866,en,https://apple.stackexchange.com/questions/26921,2023/3/29,stackexchange,4
7867,en,https://apple.stackexchange.com/questions/26922,2023/3/29,stackexchange,1
7868,en,https://apple.stackexchange.com/questions/26928,2023/3/29,stackexchange,15
7869,en,https://apple.stackexchange.com/questions/26930,2023/3/29,stackexchange,119
7870,en,https://apple.stackexchange.com/questions/26934,2023/3/29,stackexchange,3
7871,en,https://apple.stackexchange.com/questions/26935,2023/3/29,stackexchange,4
7872,en,https://apple.stackexchange.com/questions/26937,2023/3/29,stackexchange,2
7873,en,https://apple.stackexchange.com/questions/26940,2023/3/29,stackexchange,1
7874,en,https://apple.stackexchange.com/questions/26945,2023/3/29,stackexchange,3
7875,en,https://apple.stackexchange.com/questions/26949,2023/3/29,stackexchange,0
7876,en,https://apple.stackexchange.com/questions/26950,2023/3/29,stackexchange,4
7877,en,https://apple.stackexchange.com/questions/26951,2023/3/29,stackexchange,3
7878,en,https://apple.stackexchange.com/questions/26953,2023/3/29,stackexchange,1
7879,en,https://apple.stackexchange.com/questions/26961,2023/3/29,stackexchange,9
7880,en,https://apple.stackexchange.com/questions/26962,2023/3/29,stackexchange,2
7881,en,https://apple.stackexchange.com/questions/26963,2023/3/29,stackexchange,2
7882,en,https://apple.stackexchange.com/questions/26969,2023/3/29,stackexchange,1
7883,en,https://apple.stackexchange.com/questions/26971,2023/3/29,stackexchange,4
7884,en,https://apple.stackexchange.com/questions/26980,2023/3/29,stackexchange,20
7885,en,https://apple.stackexchange.com/questions/26981,2023/3/29,stackexchange,4
7886,en,https://apple.stackexchange.com/questions/26984,2023/3/29,stackexchange,2
7887,en,https://apple.stackexchange.com/questions/26991,2023/3/29,stackexchange,3
7888,en,https://apple.stackexchange.com/questions/26992,2023/3/29,stackexchange,1
7889,en,https://apple.stackexchange.com/questions/26993,2023/3/29,stackexchange,-4
7890,en,https://apple.stackexchange.com/questions/26995,2023/3/29,stackexchange,1
7891,en,https://apple.stackexchange.com/questions/26996,2023/3/29,stackexchange,0
7892,en,https://apple.stackexchange.com/questions/27000,2023/3/29,stackexchange,1
7893,en,https://apple.stackexchange.com/questions/27001,2023/3/29,stackexchange,3
7894,en,https://apple.stackexchange.com/questions/27002,2023/3/29,stackexchange,3
7895,en,https://apple.stackexchange.com/questions/27004,2023/3/29,stackexchange,11
7896,en,https://apple.stackexchange.com/questions/27008,2023/3/29,stackexchange,4
7897,en,https://apple.stackexchange.com/questions/27010,2023/3/29,stackexchange,1
7898,en,https://apple.stackexchange.com/questions/27018,2023/3/29,stackexchange,4
7899,en,https://apple.stackexchange.com/questions/27019,2023/3/29,stackexchange,7
7900,en,https://apple.stackexchange.com/questions/27020,2023/3/29,stackexchange,1
7901,en,https://apple.stackexchange.com/questions/27023,2023/3/29,stackexchange,3
7902,en,https://apple.stackexchange.com/questions/27027,2023/3/29,stackexchange,12
7903,en,https://apple.stackexchange.com/questions/27030,2023/3/29,stackexchange,1
7904,en,https://apple.stackexchange.com/questions/27033,2023/3/29,stackexchange,0
7905,en,https://apple.stackexchange.com/questions/27034,2023/3/29,stackexchange,4
7906,en,https://apple.stackexchange.com/questions/27036,2023/3/29,stackexchange,54
7907,en,https://apple.stackexchange.com/questions/27037,2023/3/29,stackexchange,2
7908,en,https://apple.stackexchange.com/questions/27040,2023/3/29,stackexchange,4
7909,en,https://apple.stackexchange.com/questions/27047,2023/3/29,stackexchange,0
7910,en,https://apple.stackexchange.com/questions/27048,2023/3/29,stackexchange,0
7911,en,https://apple.stackexchange.com/questions/27055,2023/3/29,stackexchange,7
7912,en,https://apple.stackexchange.com/questions/27058,2023/3/29,stackexchange,1
7913,en,https://apple.stackexchange.com/questions/27063,2023/3/29,stackexchange,4
7914,en,https://apple.stackexchange.com/questions/27064,2023/3/29,stackexchange,2
7915,en,https://apple.stackexchange.com/questions/27067,2023/3/29,stackexchange,4
7916,en,https://apple.stackexchange.com/questions/27069,2023/3/29,stackexchange,0
7917,en,https://apple.stackexchange.com/questions/27070,2023/3/29,stackexchange,28
7918,en,https://apple.stackexchange.com/questions/27077,2023/3/29,stackexchange,15
7919,en,https://apple.stackexchange.com/questions/27079,2023/3/29,stackexchange,6
7920,en,https://apple.stackexchange.com/questions/27081,2023/3/29,stackexchange,2
7921,en,https://apple.stackexchange.com/questions/27088,2023/3/29,stackexchange,2
7922,en,https://apple.stackexchange.com/questions/27089,2023/3/29,stackexchange,3
7923,en,https://apple.stackexchange.com/questions/27092,2023/3/29,stackexchange,1
7924,en,https://apple.stackexchange.com/questions/27095,2023/3/29,stackexchange,3
7925,en,https://apple.stackexchange.com/questions/27097,2023/3/29,stackexchange,3
7926,en,https://apple.stackexchange.com/questions/27099,2023/3/29,stackexchange,2
7927,en,https://apple.stackexchange.com/questions/27101,2023/3/29,stackexchange,4
7928,en,https://apple.stackexchange.com/questions/27109,2023/3/29,stackexchange,2
7929,en,https://apple.stackexchange.com/questions/27111,2023/3/29,stackexchange,2
7930,en,https://apple.stackexchange.com/questions/27112,2023/3/29,stackexchange,1
7931,en,https://apple.stackexchange.com/questions/27114,2023/3/29,stackexchange,28
7932,en,https://apple.stackexchange.com/questions/27117,2023/3/29,stackexchange,1
7933,en,https://apple.stackexchange.com/questions/27118,2023/3/29,stackexchange,1
7934,en,https://apple.stackexchange.com/questions/27121,2023/3/29,stackexchange,7
7935,en,https://apple.stackexchange.com/questions/27122,2023/3/29,stackexchange,2
7936,en,https://apple.stackexchange.com/questions/27124,2023/3/29,stackexchange,0
7937,en,https://apple.stackexchange.com/questions/27126,2023/3/29,stackexchange,12
7938,en,https://apple.stackexchange.com/questions/27129,2023/3/29,stackexchange,0
7939,en,https://apple.stackexchange.com/questions/27131,2023/3/29,stackexchange,4
7940,en,https://apple.stackexchange.com/questions/27132,2023/3/29,stackexchange,0
7941,en,https://apple.stackexchange.com/questions/27133,2023/3/29,stackexchange,1
7942,en,https://apple.stackexchange.com/questions/27138,2023/3/29,stackexchange,0
7943,en,https://apple.stackexchange.com/questions/27139,2023/3/29,stackexchange,3
7944,en,https://apple.stackexchange.com/questions/27143,2023/3/29,stackexchange,0
7945,en,https://apple.stackexchange.com/questions/27148,2023/3/29,stackexchange,1
7946,en,https://apple.stackexchange.com/questions/27152,2023/3/29,stackexchange,0
7947,en,https://apple.stackexchange.com/questions/27156,2023/3/29,stackexchange,2
7948,en,https://apple.stackexchange.com/questions/27158,2023/3/29,stackexchange,0
7949,en,https://apple.stackexchange.com/questions/27159,2023/3/29,stackexchange,5
7950,en,https://apple.stackexchange.com/questions/27160,2023/3/29,stackexchange,6
7951,en,https://apple.stackexchange.com/questions/27170,2023/3/29,stackexchange,4
7952,en,https://apple.stackexchange.com/questions/27176,2023/3/29,stackexchange,1
7953,en,https://apple.stackexchange.com/questions/27177,2023/3/29,stackexchange,2
7954,en,https://apple.stackexchange.com/questions/27179,2023/3/29,stackexchange,1
7955,en,https://apple.stackexchange.com/questions/27181,2023/3/29,stackexchange,5
7956,en,https://apple.stackexchange.com/questions/27184,2023/3/29,stackexchange,6
7957,en,https://apple.stackexchange.com/questions/27189,2023/3/29,stackexchange,1
7958,en,https://apple.stackexchange.com/questions/27192,2023/3/29,stackexchange,1
7959,en,https://apple.stackexchange.com/questions/27193,2023/3/29,stackexchange,8
7960,en,https://apple.stackexchange.com/questions/27198,2023/3/29,stackexchange,4
7961,en,https://apple.stackexchange.com/questions/27202,2023/3/29,stackexchange,5
7962,en,https://apple.stackexchange.com/questions/27204,2023/3/29,stackexchange,4
7963,en,https://apple.stackexchange.com/questions/27205,2023/3/29,stackexchange,3
7964,en,https://apple.stackexchange.com/questions/27206,2023/3/29,stackexchange,2
7965,en,https://apple.stackexchange.com/questions/27210,2023/3/29,stackexchange,4
7966,en,https://apple.stackexchange.com/questions/27212,2023/3/29,stackexchange,3
7967,en,https://apple.stackexchange.com/questions/27213,2023/3/29,stackexchange,17
7968,en,https://apple.stackexchange.com/questions/27218,2023/3/29,stackexchange,1
7969,en,https://apple.stackexchange.com/questions/27231,2023/3/29,stackexchange,8
7970,en,https://apple.stackexchange.com/questions/27232,2023/3/29,stackexchange,1
7971,en,https://apple.stackexchange.com/questions/27233,2023/3/29,stackexchange,1
7972,en,https://apple.stackexchange.com/questions/27240,2023/3/29,stackexchange,3
7973,en,https://apple.stackexchange.com/questions/27242,2023/3/29,stackexchange,12
7974,en,https://apple.stackexchange.com/questions/27243,2023/3/29,stackexchange,1
7975,en,https://apple.stackexchange.com/questions/27245,2023/3/29,stackexchange,22
7976,en,https://apple.stackexchange.com/questions/27247,2023/3/29,stackexchange,1
7977,en,https://apple.stackexchange.com/questions/27250,2023/3/29,stackexchange,1
7978,en,https://apple.stackexchange.com/questions/27251,2023/3/29,stackexchange,4
7979,en,https://apple.stackexchange.com/questions/27254,2023/3/29,stackexchange,5
7980,en,https://apple.stackexchange.com/questions/27257,2023/3/29,stackexchange,1
7981,en,https://apple.stackexchange.com/questions/27264,2023/3/29,stackexchange,3
7982,en,https://apple.stackexchange.com/questions/27267,2023/3/29,stackexchange,1
7983,en,https://apple.stackexchange.com/questions/27269,2023/3/29,stackexchange,10
7984,en,https://apple.stackexchange.com/questions/27274,2023/3/29,stackexchange,75
7985,en,https://apple.stackexchange.com/questions/27277,2023/3/29,stackexchange,2
7986,en,https://apple.stackexchange.com/questions/27279,2023/3/29,stackexchange,48
7987,en,https://apple.stackexchange.com/questions/27287,2023/3/29,stackexchange,-1
7988,en,https://apple.stackexchange.com/questions/27288,2023/3/29,stackexchange,1
7989,en,https://apple.stackexchange.com/questions/27289,2023/3/29,stackexchange,5
7990,en,https://apple.stackexchange.com/questions/27292,2023/3/29,stackexchange,1
7991,en,https://apple.stackexchange.com/questions/27293,2023/3/29,stackexchange,3
7992,en,https://apple.stackexchange.com/questions/27307,2023/3/29,stackexchange,2
7993,en,https://apple.stackexchange.com/questions/27310,2023/3/29,stackexchange,1
7994,en,https://apple.stackexchange.com/questions/27311,2023/3/29,stackexchange,1
7995,en,https://apple.stackexchange.com/questions/27316,2023/3/29,stackexchange,1
7996,en,https://apple.stackexchange.com/questions/27318,2023/3/29,stackexchange,33
7997,en,https://apple.stackexchange.com/questions/27327,2023/3/29,stackexchange,3
7998,en,https://apple.stackexchange.com/questions/27328,2023/3/29,stackexchange,12
7999,en,https://apple.stackexchange.com/questions/27331,2023/3/29,stackexchange,3
8000,en,https://apple.stackexchange.com/questions/27335,2023/3/29,stackexchange,0
8001,en,https://apple.stackexchange.com/questions/27336,2023/3/29,stackexchange,0
8002,en,https://apple.stackexchange.com/questions/27337,2023/3/29,stackexchange,3
8003,en,https://apple.stackexchange.com/questions/27342,2023/3/29,stackexchange,6
8004,en,https://apple.stackexchange.com/questions/27344,2023/3/29,stackexchange,3
8005,en,https://apple.stackexchange.com/questions/27350,2023/3/29,stackexchange,4
8006,en,https://apple.stackexchange.com/questions/27357,2023/3/29,stackexchange,1
8007,en,https://apple.stackexchange.com/questions/27358,2023/3/29,stackexchange,0
8008,en,https://apple.stackexchange.com/questions/27360,2023/3/29,stackexchange,2
8009,en,https://apple.stackexchange.com/questions/27362,2023/3/29,stackexchange,2
8010,en,https://apple.stackexchange.com/questions/27365,2023/3/29,stackexchange,1
8011,en,https://apple.stackexchange.com/questions/27366,2023/3/29,stackexchange,1
8012,en,https://apple.stackexchange.com/questions/27368,2023/3/29,stackexchange,0
8013,en,https://apple.stackexchange.com/questions/27369,2023/3/29,stackexchange,4
8014,en,https://apple.stackexchange.com/questions/27370,2023/3/29,stackexchange,7
8015,en,https://apple.stackexchange.com/questions/27373,2023/3/29,stackexchange,2
8016,en,https://apple.stackexchange.com/questions/27379,2023/3/29,stackexchange,15
8017,en,https://apple.stackexchange.com/questions/27383,2023/3/29,stackexchange,2
8018,en,https://apple.stackexchange.com/questions/27384,2023/3/29,stackexchange,2
8019,en,https://apple.stackexchange.com/questions/27385,2023/3/29,stackexchange,4
8020,en,https://apple.stackexchange.com/questions/27397,2023/3/29,stackexchange,2
8021,en,https://apple.stackexchange.com/questions/27398,2023/3/29,stackexchange,15
8022,en,https://apple.stackexchange.com/questions/27402,2023/3/29,stackexchange,26
8023,en,https://apple.stackexchange.com/questions/27406,2023/3/29,stackexchange,1
8024,en,https://apple.stackexchange.com/questions/27408,2023/3/29,stackexchange,4
8025,en,https://apple.stackexchange.com/questions/27410,2023/3/29,stackexchange,3
8026,en,https://apple.stackexchange.com/questions/27411,2023/3/29,stackexchange,1
8027,en,https://apple.stackexchange.com/questions/27412,2023/3/29,stackexchange,1
8028,en,https://apple.stackexchange.com/questions/27413,2023/3/29,stackexchange,3
8029,en,https://apple.stackexchange.com/questions/27415,2023/3/29,stackexchange,4
8030,en,https://apple.stackexchange.com/questions/27420,2023/3/29,stackexchange,2
8031,en,https://apple.stackexchange.com/questions/27424,2023/3/29,stackexchange,4
8032,en,https://apple.stackexchange.com/questions/27432,2023/3/29,stackexchange,3
8033,en,https://apple.stackexchange.com/questions/27434,2023/3/29,stackexchange,4
8034,en,https://apple.stackexchange.com/questions/27437,2023/3/29,stackexchange,3
8035,en,https://apple.stackexchange.com/questions/27438,2023/3/29,stackexchange,1
8036,en,https://apple.stackexchange.com/questions/27441,2023/3/29,stackexchange,5
8037,en,https://apple.stackexchange.com/questions/27443,2023/3/29,stackexchange,4
8038,en,https://apple.stackexchange.com/questions/27446,2023/3/29,stackexchange,1
8039,en,https://apple.stackexchange.com/questions/27449,2023/3/29,stackexchange,14
8040,en,https://apple.stackexchange.com/questions/27450,2023/3/29,stackexchange,12
8041,en,https://apple.stackexchange.com/questions/27451,2023/3/29,stackexchange,3
8042,en,https://apple.stackexchange.com/questions/27456,2023/3/29,stackexchange,9
8043,en,https://apple.stackexchange.com/questions/27460,2023/3/29,stackexchange,5
8044,en,https://apple.stackexchange.com/questions/27461,2023/3/29,stackexchange,7
8045,en,https://apple.stackexchange.com/questions/27463,2023/3/29,stackexchange,13
8046,en,https://apple.stackexchange.com/questions/27465,2023/3/29,stackexchange,3
8047,en,https://apple.stackexchange.com/questions/27467,2023/3/29,stackexchange,6
8048,en,https://apple.stackexchange.com/questions/27468,2023/3/29,stackexchange,15
8049,en,https://apple.stackexchange.com/questions/27469,2023/3/29,stackexchange,4
8050,en,https://apple.stackexchange.com/questions/27475,2023/3/29,stackexchange,1
8051,en,https://apple.stackexchange.com/questions/27476,2023/3/29,stackexchange,1
8052,en,https://apple.stackexchange.com/questions/27478,2023/3/29,stackexchange,3
8053,en,https://apple.stackexchange.com/questions/27479,2023/3/29,stackexchange,4
8054,en,https://apple.stackexchange.com/questions/27480,2023/3/29,stackexchange,29
8055,en,https://apple.stackexchange.com/questions/27481,2023/3/29,stackexchange,0
8056,en,https://apple.stackexchange.com/questions/27482,2023/3/29,stackexchange,0
8057,en,https://apple.stackexchange.com/questions/27483,2023/3/29,stackexchange,18
8058,en,https://apple.stackexchange.com/questions/27485,2023/3/29,stackexchange,4
8059,en,https://apple.stackexchange.com/questions/27488,2023/3/29,stackexchange,5
8060,en,https://apple.stackexchange.com/questions/27490,2023/3/29,stackexchange,3
8061,en,https://apple.stackexchange.com/questions/27491,2023/3/29,stackexchange,2
8062,en,https://apple.stackexchange.com/questions/27496,2023/3/29,stackexchange,4
8063,en,https://apple.stackexchange.com/questions/27501,2023/3/29,stackexchange,3
8064,en,https://apple.stackexchange.com/questions/27505,2023/3/29,stackexchange,5
8065,en,https://apple.stackexchange.com/questions/27507,2023/3/29,stackexchange,22
8066,en,https://apple.stackexchange.com/questions/27511,2023/3/29,stackexchange,4
8067,en,https://apple.stackexchange.com/questions/27512,2023/3/29,stackexchange,3
8068,en,https://apple.stackexchange.com/questions/27513,2023/3/29,stackexchange,2
8069,en,https://apple.stackexchange.com/questions/27514,2023/3/29,stackexchange,1
8070,en,https://apple.stackexchange.com/questions/27517,2023/3/29,stackexchange,6
8071,en,https://apple.stackexchange.com/questions/27522,2023/3/29,stackexchange,2
8072,en,https://apple.stackexchange.com/questions/27523,2023/3/29,stackexchange,6
8073,en,https://apple.stackexchange.com/questions/27524,2023/3/29,stackexchange,1
8074,en,https://apple.stackexchange.com/questions/27530,2023/3/29,stackexchange,3
8075,en,https://apple.stackexchange.com/questions/27535,2023/3/29,stackexchange,-2
8076,en,https://apple.stackexchange.com/questions/27536,2023/3/29,stackexchange,1
8077,en,https://apple.stackexchange.com/questions/27537,2023/3/29,stackexchange,3
8078,en,https://apple.stackexchange.com/questions/27542,2023/3/29,stackexchange,3
8079,en,https://apple.stackexchange.com/questions/27544,2023/3/29,stackexchange,53
8080,en,https://apple.stackexchange.com/questions/27546,2023/3/29,stackexchange,1
8081,en,https://apple.stackexchange.com/questions/27547,2023/3/29,stackexchange,15
8082,en,https://apple.stackexchange.com/questions/27550,2023/3/29,stackexchange,6
8083,en,https://apple.stackexchange.com/questions/27551,2023/3/29,stackexchange,2
8084,en,https://apple.stackexchange.com/questions/27553,2023/3/29,stackexchange,3
8085,en,https://apple.stackexchange.com/questions/27555,2023/3/29,stackexchange,2
8086,en,https://apple.stackexchange.com/questions/27556,2023/3/29,stackexchange,28
8087,en,https://apple.stackexchange.com/questions/27561,2023/3/29,stackexchange,2
8088,en,https://apple.stackexchange.com/questions/27565,2023/3/29,stackexchange,31
8089,en,https://apple.stackexchange.com/questions/27571,2023/3/29,stackexchange,3
8090,en,https://apple.stackexchange.com/questions/27573,2023/3/29,stackexchange,0
8091,en,https://apple.stackexchange.com/questions/27574,2023/3/29,stackexchange,1
8092,en,https://apple.stackexchange.com/questions/27577,2023/3/29,stackexchange,6
8093,en,https://apple.stackexchange.com/questions/27578,2023/3/29,stackexchange,4
8094,en,https://apple.stackexchange.com/questions/27579,2023/3/29,stackexchange,4
8095,en,https://apple.stackexchange.com/questions/27584,2023/3/29,stackexchange,0
8096,en,https://apple.stackexchange.com/questions/27585,2023/3/29,stackexchange,0
8097,en,https://apple.stackexchange.com/questions/27586,2023/3/29,stackexchange,1
8098,en,https://apple.stackexchange.com/questions/27589,2023/3/29,stackexchange,16
8099,en,https://apple.stackexchange.com/questions/27592,2023/3/29,stackexchange,1
8100,en,https://apple.stackexchange.com/questions/27603,2023/3/29,stackexchange,31
8101,en,https://apple.stackexchange.com/questions/27607,2023/3/29,stackexchange,3
8102,en,https://apple.stackexchange.com/questions/27619,2023/3/29,stackexchange,6
8103,en,https://apple.stackexchange.com/questions/27621,2023/3/29,stackexchange,1
8104,en,https://apple.stackexchange.com/questions/27626,2023/3/29,stackexchange,4
8105,en,https://apple.stackexchange.com/questions/27627,2023/3/29,stackexchange,1
8106,en,https://apple.stackexchange.com/questions/27633,2023/3/29,stackexchange,1
8107,en,https://apple.stackexchange.com/questions/27634,2023/3/29,stackexchange,2
8108,en,https://apple.stackexchange.com/questions/27642,2023/3/29,stackexchange,5
8109,en,https://apple.stackexchange.com/questions/27643,2023/3/29,stackexchange,8
8110,en,https://apple.stackexchange.com/questions/27648,2023/3/29,stackexchange,8
8111,en,https://apple.stackexchange.com/questions/27652,2023/3/29,stackexchange,1
8112,en,https://apple.stackexchange.com/questions/27653,2023/3/29,stackexchange,2
8113,en,https://apple.stackexchange.com/questions/27654,2023/3/29,stackexchange,4
8114,en,https://apple.stackexchange.com/questions/27660,2023/3/29,stackexchange,2
8115,en,https://apple.stackexchange.com/questions/27661,2023/3/29,stackexchange,0
8116,en,https://apple.stackexchange.com/questions/27666,2023/3/29,stackexchange,0
8117,en,https://apple.stackexchange.com/questions/27668,2023/3/29,stackexchange,1
8118,en,https://apple.stackexchange.com/questions/27671,2023/3/29,stackexchange,0
8119,en,https://apple.stackexchange.com/questions/27672,2023/3/29,stackexchange,2
8120,en,https://apple.stackexchange.com/questions/27674,2023/3/29,stackexchange,2
8121,en,https://apple.stackexchange.com/questions/27680,2023/3/29,stackexchange,1
8122,en,https://apple.stackexchange.com/questions/27682,2023/3/29,stackexchange,1
8123,en,https://apple.stackexchange.com/questions/27685,2023/3/29,stackexchange,6
8124,en,https://apple.stackexchange.com/questions/27686,2023/3/29,stackexchange,0
8125,en,https://apple.stackexchange.com/questions/27689,2023/3/29,stackexchange,0
8126,en,https://apple.stackexchange.com/questions/27690,2023/3/29,stackexchange,2
8127,en,https://apple.stackexchange.com/questions/27693,2023/3/29,stackexchange,0
8128,en,https://apple.stackexchange.com/questions/27696,2023/3/29,stackexchange,0
8129,en,https://apple.stackexchange.com/questions/27701,2023/3/29,stackexchange,1
8130,en,https://apple.stackexchange.com/questions/27704,2023/3/29,stackexchange,3
8131,en,https://apple.stackexchange.com/questions/27706,2023/3/29,stackexchange,1
8132,en,https://apple.stackexchange.com/questions/27709,2023/3/29,stackexchange,1
8133,en,https://apple.stackexchange.com/questions/27711,2023/3/29,stackexchange,1
8134,en,https://apple.stackexchange.com/questions/27712,2023/3/29,stackexchange,1
8135,en,https://apple.stackexchange.com/questions/27715,2023/3/29,stackexchange,4
8136,en,https://apple.stackexchange.com/questions/27718,2023/3/29,stackexchange,9
8137,en,https://apple.stackexchange.com/questions/27721,2023/3/29,stackexchange,21
8138,en,https://apple.stackexchange.com/questions/27725,2023/3/29,stackexchange,3
8139,en,https://apple.stackexchange.com/questions/27726,2023/3/29,stackexchange,0
8140,en,https://apple.stackexchange.com/questions/27728,2023/3/29,stackexchange,1
8141,en,https://apple.stackexchange.com/questions/27729,2023/3/29,stackexchange,17
8142,en,https://apple.stackexchange.com/questions/27734,2023/3/29,stackexchange,1
8143,en,https://apple.stackexchange.com/questions/27735,2023/3/29,stackexchange,0
8144,en,https://apple.stackexchange.com/questions/27743,2023/3/29,stackexchange,1
8145,en,https://apple.stackexchange.com/questions/27747,2023/3/29,stackexchange,6
8146,en,https://apple.stackexchange.com/questions/27748,2023/3/29,stackexchange,2
8147,en,https://apple.stackexchange.com/questions/27753,2023/3/29,stackexchange,7
8148,en,https://apple.stackexchange.com/questions/27760,2023/3/29,stackexchange,8
8149,en,https://apple.stackexchange.com/questions/27761,2023/3/29,stackexchange,117
8150,en,https://apple.stackexchange.com/questions/27771,2023/3/29,stackexchange,2
8151,en,https://apple.stackexchange.com/questions/27780,2023/3/29,stackexchange,13
8152,en,https://apple.stackexchange.com/questions/27782,2023/3/29,stackexchange,2
8153,en,https://apple.stackexchange.com/questions/27786,2023/3/29,stackexchange,0
8154,en,https://apple.stackexchange.com/questions/27788,2023/3/29,stackexchange,4
8155,en,https://apple.stackexchange.com/questions/27789,2023/3/29,stackexchange,2
8156,en,https://apple.stackexchange.com/questions/27792,2023/3/29,stackexchange,0
8157,en,https://apple.stackexchange.com/questions/27794,2023/3/29,stackexchange,1
8158,en,https://apple.stackexchange.com/questions/27799,2023/3/29,stackexchange,2
8159,en,https://apple.stackexchange.com/questions/27802,2023/3/29,stackexchange,0
8160,en,https://apple.stackexchange.com/questions/27803,2023/3/29,stackexchange,0
8161,en,https://apple.stackexchange.com/questions/27804,2023/3/29,stackexchange,4
8162,en,https://apple.stackexchange.com/questions/27809,2023/3/29,stackexchange,3
8163,en,https://apple.stackexchange.com/questions/27813,2023/3/29,stackexchange,1
8164,en,https://apple.stackexchange.com/questions/27814,2023/3/29,stackexchange,0
8165,en,https://apple.stackexchange.com/questions/27820,2023/3/29,stackexchange,6
8166,en,https://apple.stackexchange.com/questions/27822,2023/3/29,stackexchange,2
8167,en,https://apple.stackexchange.com/questions/27825,2023/3/29,stackexchange,25
